id,player_class,type,name,set,text,cost,attack,health,rarity,collectible,flavor,mechanics,dust,play_requirements,race,how_to_earn,how_to_earn_golden,targeting_arrow_text,faction,durability,entourage
TB_KTRAF_HP_RAF3,NEUTRAL,HERO_POWER,"Staff, First Piece",TB,Add a random rare card to your hand. It costs (2) less.,2,,,,,,,,,,,,,,,
NAX9_04H,NEUTRAL,MINION,Sir Zeliek,NAXX,Your hero is <b>Immune</b>.,3,2,7,LEGENDARY,,,,"[1600, 3200, 400, 1600]",,,,,,,,
GVG_088,ROGUE,MINION,Ogre Ninja,GVG,"<b>Stealth</b>
50% chance to attack the wrong enemy.",5,6,6,RARE,True,"He didn't have the grades to get into ninja school, but his dad pulled some strings.","['FORGETFUL', 'STEALTH']","[100, 800, 20, 100]",,,,,,,,
EX1_091,PRIEST,MINION,Cabal Shadow Priest,EXPERT1,<b>Battlecry:</b> Take control of an enemy minion that has 2 or less Attack.,6,4,5,EPIC,True,You never know who may be secretly working for the Cabal....,['BATTLECRY'],"[400, 1600, 100, 400]","{'REQ_TARGET_MAX_ATTACK': 2, 'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_MINION_TARGET': 0, 'REQ_ENEMY_TARGET': 0}",,,,Steal a minion that has 2 or less Attack.,,,
CFM_039,NEUTRAL,MINION,Street Trickster,GANGS,<b>Spell Damage +1</b>,3,0,7,COMMON,True,His first trick: making your wallet disappear!,,"[40, 400, 5, 50]",,DEMON,,,,,,
LOE_002t,MAGE,SPELL,Roaring Torch,LOE,Deal 6 damage.,3,,,,,,,,{'REQ_TARGET_TO_PLAY': 0},,,,,,,
LOE_118,WARRIOR,WEAPON,Cursed Blade,LOE,Double all damage dealt to your hero.,1,2,,RARE,True,"The Curse is that you have to listen to ""MMMBop"" on repeat.",,"[100, 800, 20, 100]",,,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,,3,
KARA_08_06e2,NEUTRAL,ENCHANTMENT,Blue Beam,KARA,Only take 1 damage at a time.,,,,,,,,,,,,,,,,
BRMA06_4H,NEUTRAL,MINION,Flamewaker Acolyte,BRM,,2,3,3,,,,,,,,,,,,,
HERO_04,PALADIN,HERO,Uther Lightbringer,CORE,,,,30,FREE,True,,,,,,,,,,,
GVG_012,PRIEST,SPELL,Light of the Naaru,GVG,"Restore #3 Health. If the target is still damaged, summon a Lightwarden.",1,,,RARE,True,"""Light it up!"" - Command given to both Lightwardens and Goblins holding Flamecannons.",,"[100, 800, 20, 100]",{'REQ_TARGET_TO_PLAY': 0},,,,,,,
LOEA04_24,NEUTRAL,MINION,Anubisath Temple Guard,LOE,,8,5,10,,,,,,,,,,,,,
TU4c_004,NEUTRAL,SPELL,Stomp,MISSIONS,Deal 2 damage to all enemies.,2,,,COMMON,,,,,,,,,,,,
AT_010,HUNTER,MINION,Ram Wrangler,TGT,"<b>Battlecry:</b> If you have a Beast, summon a
random Beast.",5,3,3,RARE,True,Not getting trampled is really the trick here.,['BATTLECRY'],"[100, 800, 20, 100]",,,,,,,,
CS2_005,DRUID,SPELL,Claw,CORE,Give your hero +2�Attack this turn. Gain 2 Armor.,1,,,FREE,True,The claw decides who will stay and who will go.,,,,,Unlocked at Level 1.,Unlocked at Level 32.,,,,
NAX15_01He,NEUTRAL,ENCHANTMENT,Interloper!,NAXX,,,,,,,,,,,,,,,,,
BRMC_100e,NEUTRAL,ENCHANTMENT,Living Bomb,TB,"On Ragnaros' turn, deal 5 damage to this side of the board.",,,,,,,,,,,,,,,,
BRM_003,MAGE,SPELL,Dragon's Breath,BRM,Deal 4 damage. Costs (1) less for each minion that died this turn.,5,,,COMMON,True,"Dragons breathe fire, sure, but did you know they can also breathe Cotton Candy?  It's harder to give them a reason to do that, though.",,"[40, 400, 5, 50]",{'REQ_TARGET_TO_PLAY': 0},,"Unlocked in Blackrock Depths, in the Blackrock Mountain adventure.","Crafting unlocked in Blackrock Depths, in the Blackrock Mountain adventure.",,,,
XXX_011,NEUTRAL,SPELL,Summon a random Secret,CHEAT,Summon a secret from your deck.,0,,,COMMON,,,,,,,,,,,,
CFM_621t19,NEUTRAL,SPELL,Icecap,GANGS,<b>Freeze</b> 2 random enemy minions.,5,,,,,,,,,,,,,,,
AT_001,MAGE,SPELL,Flame Lance,TGT,Deal 8 damage to a minion.,5,,,COMMON,True,"It's on the rack next to ice lance, acid lance, and English muffin lance.",,"[40, 400, 5, 50]","{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
CFM_064,NEUTRAL,MINION,Blubber Baron,GANGS,"Whenever you summon a <b>Battlecry</b> minion while this�is in your hand, gain�+1/+1.",3,1,1,EPIC,True,"When oil, railroad, steel, robber, and red are all already taken, your options are limited.",,"[400, 1600, 100, 400]",,,,,,,,
LOEA16_24H,NEUTRAL,MINION,Giantfin,LOE,"At the end of your turn, draw 2 cards.",10,10,10,LEGENDARY,,,,"[1600, 3200, 400, 1600]",,MURLOC,,,,,,
KAR_041,NEUTRAL,MINION,Moat Lurker,KARA,<b>Battlecry:</b> Destroy a minion. <b>Deathrattle:</b> Resummon it.,6,3,3,RARE,True,He really enjoys lurking and gets a lot of job satisfaction out of it.,"['BATTLECRY', 'DEATHRATTLE']","[100, 800, 20, 100]","{'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_MINION_TARGET': 0}",,"Unlocked in the Opera, in One Night in Karazhan.","Crafting unlocked in the Opera, in One Night in Karazhan.",,,,
EX1_507,NEUTRAL,MINION,Murloc Warleader,EXPERT1,Your other Murlocs have +2/+1.,3,3,3,EPIC,True,Do Murlocs ever get tired of making the same old sound?  Nope!  Mrglglrglglglglglglgl!,['AURA'],"[400, 1600, 100, 400]",,MURLOC,,,,,,
BRMA03_1H,NEUTRAL,HERO,Emperor Thaurissan,BRM,,,,30,,,,,,,,,,,,,
CS2_074,ROGUE,SPELL,Deadly Poison,CORE,Give your weapon +2�Attack.,1,,,FREE,True,"Rogues guard the secrets to poison-making carefully, lest magi start incorporating poison into their spells.  Poisonbolt? Rain of Poison?  Poison Elemental?  Nobody wants that.",,,{'REQ_WEAPON_EQUIPPED': 0},,Unlocked at Level 1.,Unlocked at Level 43.,,,,
EX1_028,NEUTRAL,MINION,Stranglethorn Tiger,EXPERT1,<b>Stealth</b>,5,5,5,COMMON,True,The wonderful thing about tigers is tigers are wonderful things!,['STEALTH'],"[40, 400, 5, 50]",,BEAST,,,,ALLIANCE,,
LOEA02_01,NEUTRAL,HERO,Zinaar,LOE,,,,30,,,,,,,,,,,,,
TBA01_5,NEUTRAL,HERO_POWER,Wild Magic,TB,"<b>Hero Power</b>
Add a random spell from any class to your hand. It costs (0).",2,,,,,,,,,,,,,,,
AT_061,HUNTER,SPELL,Lock and Load,TGT,"Each time you cast a spell this turn, add a random Hunter card to your hand.",2,,,EPIC,True,"Rexxar narrowed his eyes, grabbed his machine gun, and said: ""It's go time.  Lock and load.""
This card pays homage to that special moment.",,"[400, 1600, 100, 400]",,,,,,,,
EX1_549o,HUNTER,ENCHANTMENT,Bestial Wrath,EXPERT1,+2 Attack and <b>Immune</b> this turn.,,,,,,,['TAG_ONE_TURN_EFFECT'],,,,,,,,,
GVG_076a,NEUTRAL,ENCHANTMENT,Pistons,GVG,Increased Attack.,,,,,,,,,,,,,,,,
OG_286,NEUTRAL,MINION,Twilight Elder,OG,"At the end of your turn, give your C'Thun +1/+1 <i>(wherever it is).</i>",3,3,4,COMMON,True,Just doesn't understand those Twilight Youngsters any more - with their comic books and their rock music.,['RITUAL'],"[40, 400, 5, 50]",,,,,,,,
OG_338,NEUTRAL,MINION,"Nat, the Darkfisher",OG,"At the start of your opponent's turn, they have a 50% chance to draw an extra card.",2,2,4,LEGENDARY,True,"You can take away his humanity, but you will never take away his fishing pole.",,"[1600, 3200, 400, 1600]",,,,,,,,
AT_043,DRUID,SPELL,Astral Communion,TGT,Gain 10 Mana Crystals. Discard your hand.,4,,,EPIC,True,Hey!  Moon!  Can I have some mana crystals?,,"[400, 1600, 100, 400]",,,,,,,,
BRM_012e,NEUTRAL,ENCHANTMENT,On Fire!,BRM,Increased Attack.,,,,,,,,,,,,,,,,
BRMA02_1,NEUTRAL,HERO,High Justice Grimstone,BRM,,,,30,,,,,,,,,,,,,
DREAM_05e,NEUTRAL,ENCHANTMENT,Nightmare,EXPERT1,"This minion has +5/+5, but will be destroyed soon.",,,,,,,,,,,,,,,,
GVG_011,PRIEST,MINION,Shrinkmeister,GVG,<b>Battlecry:</b> Give a minion -2 Attack this turn.,2,3,2,COMMON,True,"After the debacle of the Gnomish World Enlarger, gnomes are wary of size-changing inventions.",['BATTLECRY'],"[40, 400, 5, 50]","{'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_MINION_TARGET': 0}",,,,Give -2 Attack this turn.,,,
OG_080b,ROGUE,SPELL,Kingsblood Toxin,OG,Draw a card.,1,,,,,,,,,,,,,,,
OG_202b,DRUID,SPELL,Yogg-Saron's Magic,OG,Gain an empty Mana Crystal.,0,,,RARE,,,,"[100, 800, 20, 100]",,,,,,,,
CFM_061,SHAMAN,MINION,Jinyu Waterspeaker,GANGS,"<b>Battlecry:</b> Restore 6 Health.
<b>Overload:</b> (1)",4,3,6,RARE,True,Waterspeakers can tell the future! So the Jade Lotus employs them to speculate on the Auction House.,['BATTLECRY'],"[100, 800, 20, 100]",{'REQ_TARGET_TO_PLAY': 0},,,,,,,
XXX_094,NEUTRAL,MINION,AI Buddy - Blank Slate,CHEAT,"Spawn into play to clear the entire board, both hands, both decks, all mana and all secrets.",0,1,1,,,,,,,,,,,,,
CS2_046e,SHAMAN,ENCHANTMENT,Bloodlust,CORE,+3 Attack this turn.,,,,,,,['TAG_ONE_TURN_EFFECT'],,,,,,,,,
AT_132_HUNTER,HUNTER,HERO_POWER,Ballista Shot,TGT,"<b>Hero Power</b>
Deal 3 damage to the enemy hero.",2,,,,,,,,"{'REQ_STEADY_SHOT': 0, 'REQ_MINION_OR_ENEMY_HERO': 0}",,,,,,,
EX1_059e,NEUTRAL,ENCHANTMENT,Experiments!,EXPERT1,Attack and Health have been swapped by Crazed Alchemist.,,,,,,,,,,,,,,,,
CS2_028,MAGE,SPELL,Blizzard,EXPERT1,Deal 2 damage to all enemy minions and <b>Freeze</b> them.,6,,,RARE,True,This spell can be very Entertaining.,['FREEZE'],"[100, 800, 20, 100]",,,,,,,,
CFM_658,NEUTRAL,MINION,Backroom Bouncer,GANGS,"Whenever a friendly minion dies, gain +1 Attack.",4,4,4,RARE,True,"""WHY ARE YOU IN THE BACK ROOM?  WHO IS WATCHING THE FRONT?!""",,"[100, 800, 20, 100]",,,,,,,,
GVG_047,ROGUE,SPELL,Sabotage,GVG,Destroy a random enemy minion. <b>Combo:</b> And your opponent's weapon.,4,,,EPIC,True,Rogues can't stand it. They know you planned it! They are going to set you straight!,['COMBO'],"[400, 1600, 100, 400]","{'REQ_MINION_TARGET': 0, 'REQ_ENEMY_TARGET': 0}",,,,,,,
EX1_165t1,DRUID,MINION,Druid of the Claw,EXPERT1,<b>Charge</b>,5,4,4,COMMON,,,['CHARGE'],"[40, 400, 5, 50]",,BEAST,,,,,,
CFM_697,SHAMAN,MINION,Lotus Illusionist,GANGS,"After this minion attacks
a hero, transform it into a
�random 6-Cost minion.",4,3,5,EPIC,True,"If you think her Illidan and Sylvanas cosplay is great, wait till you see her Reno Jackson!",,"[400, 1600, 100, 400]",,,,,,,,
BRMA17_3H,NEUTRAL,HERO,Onyxia,BRM,,,,30,,,,,,,,,,,,,
BRMA06_3,NEUTRAL,HERO,Ragnaros the Firelord,BRM,,,,8,,,,,,,,,,,,,
AT_016,PRIEST,SPELL,Confuse,TGT,Swap the Attack and Health of all minions.,2,,,EPIC,True,This minion is really powerful!,,"[400, 1600, 100, 400]",,,,,,,,
OG_316,PRIEST,MINION,Herald Volazj,OG,<b>Battlecry:</b> Summon a 1/1 copy of each of your other minions.,6,5,5,LEGENDARY,True,"His whole job is yelling ""Yogg-Saron comin'!""",['BATTLECRY'],"[1600, 3200, 400, 1600]",,,,,,,,
CRED_39,NEUTRAL,MINION,Ryan Chew,CREDITS,<b>Chews One</b> - Sing karaoke; or Leave on time and tell everyone about it.,2,2,3,LEGENDARY,,,,,,,,,,,,
EX1_278,ROGUE,SPELL,Shiv,CORE,"Deal 1 damage.
Draw a card.",2,,,COMMON,True,Rogues are experts at SHIV-al-ry.,,,{'REQ_TARGET_TO_PLAY': 0},,Unlocked at Level 6.,Unlocked at Level 45.,,,,
CS2_012,DRUID,SPELL,Swipe,CORE,Deal 4 damage to an enemy and 1 damage to all other enemies.,4,,,COMMON,True,"When a bear rears back and extends his arms, he's about to Swipe!  ... or hug.",,,"{'REQ_TARGET_TO_PLAY': 0, 'REQ_ENEMY_TARGET': 0}",,Unlocked at Level 8.,Unlocked at Level 47.,,,,
LOEA10_5,NEUTRAL,SPELL,Mrgl Mrgl Nyah Nyah,LOE,Summon 3 Murlocs that died this game.,5,,,COMMON,,,,"[40, 400, 5, 50]",,,,,,,,
NAX13_03e,NEUTRAL,ENCHANTMENT,Supercharged,NAXX,+2 Health.,,,,,,,,,,,,,,,,
CFM_712_t01,NEUTRAL,MINION,Jade Golem,GANGS,,1,1,1,,,,['JADE_GOLEM'],,,,,,,,,
KARA_00_02H,NEUTRAL,HERO_POWER,Legion,KARA,"<b>Hero Power</b>
Summon a 6/6 Abyssal.",2,,,,,,,,,,,,,,,
PART_004e,NEUTRAL,ENCHANTMENT,Cloaked,GVG,Stealthed until your next turn.,,,,,,,,,,,,,,,,
EX1_130,PALADIN,SPELL,Noble Sacrifice,EXPERT1,"<b>Secret:</b> When an enemy attacks, summon a 2/1 Defender as the new target.",1,,,COMMON,True,"We will always remember you, ""Defender!""",['SECRET'],"[40, 400, 5, 50]",,,,,,,,
TB_MechWar_CommonCards,NEUTRAL,ENCHANTMENT,TBMechWarCommonCards,TB,,,,,,,,,,,,,,,,,"['GVG_069', 'GVG_079', 'GVG_034', 'GVG_048', 'GVG_049', 'GVG_088']"
EX1_284,NEUTRAL,MINION,Azure Drake,EXPERT1,<b>Spell Damage +1</b>. <b>Battlecry:</b> Draw a card.,5,4,4,RARE,True,"They initially planned to be the Beryl or Cerulean drakes, but those felt a tad too pretentious.",['BATTLECRY'],"[100, 800, 20, 100]",,DRAGON,,,,,,
LOE_038,NEUTRAL,MINION,Naga Sea Witch,LOE,Your cards cost (5).,5,5,5,EPIC,True,"If she had studied harder, she would have been a C+ witch.",['AURA'],"[400, 1600, 100, 400]",,,"Unlocked in The Ruined City, in the League of Explorers adventure.","Crafting unlocked in The Ruined City, in the League of Explorers adventure.",,,,
AT_083,NEUTRAL,MINION,Dragonhawk Rider,TGT,"<b>Inspire:</b> Gain <b>Windfury</b>
this turn.",3,3,3,COMMON,True,Check it out.  You can do barrel rolls on this thing.,['INSPIRE'],"[40, 400, 5, 50]",,,,,,,,
TB_CoOpv3_BOSS2e,NEUTRAL,ENCHANTMENT,Getting Angry....,TB,Now he's mad....,,,,,,,['ENRAGED'],,,,,,,,,
TB_CoOpv3_200,PALADIN,SPELL,Follow MY Rules!,TB,Change the Attack of all other minions to 1.,0,,,,,,,,,,,,,,,
GVG_009,PRIEST,MINION,Shadowbomber,GVG,<b>Battlecry:</b> Deal 3 damage to each hero.,1,2,1,EPIC,True,"Shadowbomber does her job, but she's kind of phoning it in at this point.",['BATTLECRY'],"[400, 1600, 100, 400]",,,,,,,,
EX1_349,PALADIN,SPELL,Divine Favor,EXPERT1,Draw cards until you have as many in hand as your opponent.,3,,,RARE,True,"This is not just a favor, but a divine one, like helping someone move a couch with a fold out bed!",,"[100, 800, 20, 100]",,,,,,,,
XXX_040,WARRIOR,HERO,Hogger,CHEAT,,,,10,,,,,,,,,,,,,
BRM_010a,DRUID,SPELL,Firecat Form,BRM,Transform into a 5/2 minion.,0,,,COMMON,,,,"[40, 400, 5, 50]",,,,,,,,
CFM_338,HUNTER,MINION,Trogg Beastrager,GANGS,<b>Battlecry:</b> Give a random Beast in your hand +1/+1.,2,3,2,RARE,True,Still angry that the Gadgetzan Rager Club wouldn't accept him as a member.,['BATTLECRY'],"[100, 800, 20, 100]",,,,,,,,
LOEA09_4,NEUTRAL,WEAPON,Rare Spear,LOE,"Whenever your opponent plays a Rare card, gain +1/+1.",1,1,,,,,,,,,,,,,2,
OG_138e,NEUTRAL,ENCHANTMENT,Will of the Vizier,OG,Reduced Cost.,,,,,,,,,,,,,,,,
CS2_050,SHAMAN,MINION,Searing Totem,CORE,,1,1,1,FREE,,,,,,TOTEM,,,,,,
OG_302e,NEUTRAL,ENCHANTMENT,Soul Power,OG,Increased Attack.,,,,,,,,,,,,,,,,
GVG_097,NEUTRAL,MINION,Lil' Exorcist,GVG,"<b>Taunt</b>.
<b>Battlecry:</b> Gain +1/+1 for each enemy <b>Deathrattle</b> minion.",3,2,3,RARE,True,Warlocks have the town exorcist on speed dial in case they unleash the wrong demon.,"['BATTLECRY', 'TAUNT']","[100, 800, 20, 100]",,,,,,,,
CFM_852,NEUTRAL,MINION,Lotus Agents,GANGS,"<b>Battlecry:</b> <b>Discover</b> a Druid, Rogue, or Shaman card.",5,5,3,RARE,True,"Mostly, they stand around and look cool.",['BATTLECRY'],"[100, 800, 20, 100]",,,,,,,,
EX1_578,DRUID,SPELL,Savagery,EXPERT1,Deal damage equal to your hero's Attack to a minion.,1,,,RARE,True,"It is true that some druids are savage, but others still enjoy a quiet moment and a spot of tea.",,"[100, 800, 20, 100]","{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
KARA_00_10,MAGE,SPELL,Mysterious Rune,KARA,Put 5 random Mage <b>Secrets</b> into the battlefield.,3,,,,,,,,{'REQ_SECRET_CAP_FOR_NON_SECRET': 0},,,,,,,"['EX1_294', 'FP1_018', 'AT_002', 'EX1_287', 'tt_010', 'EX1_295', 'EX1_289', 'EX1_594']"
TBA01_4,NEUTRAL,HERO,Nefarian,TB,,,,30,,,,,,,,,,,,,
CFM_654,NEUTRAL,MINION,Friendly Bartender,GANGS,"At the end of your turn, restore 1 Health to your�hero.",2,2,3,COMMON,True,"""What'll it be?  A Jade Brew?  A Grimy Goose?  A Kabal Manatini?""",,"[40, 400, 5, 50]",,,,,,,,
LOE_020,HUNTER,MINION,Desert Camel,LOE,<b>Battlecry:</b> Put a 1-Cost minion from each deck into the battlefield.,3,2,4,COMMON,True,Dang.  This card is sweet.  Almost as sweet as Dessert Camel.,['BATTLECRY'],"[40, 400, 5, 50]",,BEAST,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,,,
KARA_13_11,NEUTRAL,SPELL,Shadow Bolt Volley,KARA,Deal 4 damage to three random enemies.,3,,,,,,,,{'REQ_MINIMUM_ENEMY_MINIONS': 2},,,,,,,
CFM_781,ROGUE,MINION,"Shaku, the Collector",GANGS,"<b>Stealth</b>. Whenever this
attacks, add a random card
to your hand <i>(from your
opponent's class).</i>",3,2,3,LEGENDARY,True,"Aya even staged an intervention once, but Shaku still insists that he is not a hoarder.",['STEALTH'],"[1600, 3200, 400, 1600]",,,,,,,,
KAR_a10_Boss1H_TB22,NEUTRAL,HERO,White King,TB,,,,30,,,,,,,,,,,,,
GVG_090,NEUTRAL,MINION,Madder Bomber,GVG,<b>Battlecry:</b> Deal 6 damage randomly split between all other characters.,5,5,4,RARE,True,"Dang, Bomber, calm down.",['BATTLECRY'],"[100, 800, 20, 100]",,,,,,,,
GVG_120,NEUTRAL,MINION,Hemet Nesingwary,GVG,<b>Battlecry:</b> Destroy a Beast.,5,6,3,LEGENDARY,True,It's hard to make a living as a hunter in a world where beasts instantly reappear minutes after you kill them.,['BATTLECRY'],"[1600, 3200, 400, 1600]","{'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_TARGET_WITH_RACE': 20}",,,,Destroy a Beast.,,,
LOEA02_10a,HUNTER,MINION,Leokk,LOE,Your minions have +1 Attack.,0,2,4,,,,,,{'REQ_NUM_MINION_SLOTS': 1},BEAST,,,,,,
EX1_586,NEUTRAL,MINION,Sea Giant,EXPERT1,Costs (1) less for each other minion on the battlefield.,10,8,8,EPIC,True,See?  Giant.,,"[400, 1600, 100, 400]",,,,,,,,
CS1_130,PRIEST,SPELL,Holy Smite,CORE,Deal 2 damage.,1,,,FREE,True,It doesn't matter how pious you are.  Everyone needs a good smiting now and again.,,,{'REQ_TARGET_TO_PLAY': 0},,Unlocked at Level 1.,Unlocked at Level 23.,,,,
OG_276,WARRIOR,SPELL,Blood Warriors,OG,Add a copy of each damaged friendly minion to your hand.,3,,,EPIC,True,They have an uneasy rivalry with the Blood Paladins.,,"[400, 1600, 100, 400]",,,,,,,,
EX1_055o,NEUTRAL,ENCHANTMENT,Empowered,EXPERT1,Mana Addict has increased Attack.,,,,,,,['TAG_ONE_TURN_EFFECT'],,,,,,,,,
KAR_028,WARRIOR,WEAPON,Fool's Bane,KARA,Unlimited attacks each turn. Can't attack heroes.,5,3,,COMMON,True,A fool and his bane are soon parted.,,"[40, 400, 5, 50]",,,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",,,4,
AT_025,WARLOCK,SPELL,Dark Bargain,TGT,Destroy 2 random enemy minions. Discard 2 random cards.,6,,,EPIC,True,A prime example of lose-lose negotiating.,,"[400, 1600, 100, 400]",{'REQ_MINIMUM_ENEMY_MINIONS': 2},,,,,,,
CFM_321,NEUTRAL,MINION,Grimestreet Informant,GANGS,"<b>Battlecry:</b> <b>Discover</b> a
Hunter, Paladin, or Warrior
card.",2,1,1,RARE,True,"""Naw, naw.  You're talkin' about Grime BOULEVARD.  I ain't know nuthin' 'bout that.""",['BATTLECRY'],"[100, 800, 20, 100]",,,,,,,,
EX1_082,NEUTRAL,MINION,Mad Bomber,EXPERT1,<b>Battlecry:</b> Deal 3 damage randomly split between all other characters.,2,3,2,COMMON,True,"He's not really all that crazy, he is just not as careful with explosives as he should be.",['BATTLECRY'],"[40, 400, 5, 50]",,,,,,ALLIANCE,,
CS2_061,WARLOCK,SPELL,Drain Life,CORE,Deal 2 damage. Restore #2 Health to your hero.,3,,,FREE,True,"""I've just sucked one year of your life away.""",,,{'REQ_TARGET_TO_PLAY': 0},,Unlocked at Level 1.,Unlocked at Level 45.,,,,
NEW1_033,HUNTER,MINION,Leokk,CORE,Your other minions have +1 Attack.,3,2,4,COMMON,,,,,,BEAST,,,,,,
CS2_105,WARRIOR,SPELL,Heroic Strike,CORE,Give your hero +4�Attack this turn.,2,,,FREE,True,"Really, if you're a hero, this is <i>every</i> strike.",,,,,Unlocked at Level 1.,Unlocked at Level 15.,,,,
FP1_017,NEUTRAL,MINION,Nerub'ar Weblord,NAXX,Minions with <b>Battlecry</b> cost (2) more.,2,1,4,COMMON,True,Weblords spend all day making giant trampoline parks.,['AURA'],"[40, 400, 5, 50]",,,"Unlocked in The Arachnid Quarter, in the Naxxramas adventure.","Crafting unlocked in The Arachnid Quarter, in the Naxxramas adventure.",,,,
FP1_001,NEUTRAL,MINION,Zombie Chow,NAXX,<b>Deathrattle:</b> Restore 5 Health to the enemy hero.,1,2,3,COMMON,True,Zombie.  It's what's for dinner.,['DEATHRATTLE'],"[40, 400, 5, 50]",,,"Unlocked in The Construct Quarter, in the Naxxramas adventure.","Crafting unlocked in The Construct Quarter, in the Naxxramas adventure.",,,,
AT_089,NEUTRAL,MINION,Boneguard Lieutenant,TGT,<b>Inspire:</b> Gain +1 Health.,2,3,2,COMMON,True,"Underneath all that impressive armor, he's just skin and bones.  Okay, maybe just bones.",['INSPIRE'],"[40, 400, 5, 50]",,,,,,,,
AT_132_ROGUE,ROGUE,HERO_POWER,Poisoned Daggers,TGT,"<b>Hero Power</b>
Equip a 2/2 Weapon.",2,,,,,,,,,,,,,,,
TB_007e,NEUTRAL,ENCHANTMENT,Deviate Switch,TB,Attack and Health have been swapped by Deviate Banana.,,,,,,,,,,,,,,,,
LOEA04_01,NEUTRAL,HERO,Temple Escape,LOE,,,,100,,,,,,,,,,,,,
KARA_00_05,MAGE,SPELL,Archmage's Insight,KARA,Your spells cost (0) this turn.,3,,,,,,,,,,,,,,,
CFM_646,NEUTRAL,MINION,Backstreet Leper,GANGS,"<b>Deathrattle:</b> Deal 2 damage
to the enemy hero.",3,3,1,COMMON,True,Quit playing games with his heart. And his fingers. And foot.�It's rude.,['DEATHRATTLE'],"[40, 400, 5, 50]",,,,,,,,
LOEA12_2,NEUTRAL,HERO_POWER,Pearl of the Tides,LOE,"At the end of your turn, replace all minions with new ones that cost (1) more.",0,,,,,,,,,,,,,,,
AT_084,NEUTRAL,MINION,Lance Carrier,TGT,<b>Battlecry:</b> Give a friendly minion +2 Attack.,2,1,2,COMMON,True,"Lance Carrier is an obscure entry level position in orcish armies.  A mystery, since orcs don't generally use lances.",['BATTLECRY'],"[40, 400, 5, 50]","{'REQ_FRIENDLY_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_MINION_TARGET': 0}",,,,Give +2 Attack.,,,
KARA_00_03,MAGE,HERO,Medivh,KARA,,,,30,,,,,,,,,,,,,
BRMA16_3,NEUTRAL,SPELL,Sonic Breath,BRM,Deal 3 damage to a minion. Give your weapon +3 Attack.,4,,,,,,,,"{'REQ_WEAPON_EQUIPPED': 0, 'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
tt_010a,MAGE,MINION,Spellbender,EXPERT1,,1,1,3,EPIC,,,,"[400, 1600, 100, 400]",,,,,,,,
EX1_559,MAGE,MINION,Archmage Antonidas,EXPERT1,"Whenever you cast a spell, add a 'Fireball' spell to�your hand.",7,5,7,LEGENDARY,True,"Antonidas was the Grand Magus of the Kirin Tor, and Jaina's mentor.  This was a big step up from being Grand Magus of Jelly Donuts.",,"[1600, 3200, 400, 1600]",,,,,,,,
EX1_624,PRIEST,SPELL,Holy Fire,EXPERT1,Deal 5 damage. Restore #5 Health to your hero.,6,,,RARE,True,Often followed by Holy Smokes!,,"[100, 800, 20, 100]",{'REQ_TARGET_TO_PLAY': 0},,,,,,,
OG_044a,DRUID,MINION,Druid of the Claw,EXPERT1,"<b>Charge</b>
<b>Taunt</b>",5,4,6,COMMON,,,"['CHARGE', 'TAUNT']","[40, 400, 5, 50]",,BEAST,,,,,,
AT_044,DRUID,SPELL,Mulch,TGT,"Destroy a minion.
Add a random minion to your opponent's hand.",3,,,EPIC,True,Is this a noun or a verb?  We will never know.,,"[400, 1600, 100, 400]","{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
AT_132_SHAMAN,SHAMAN,HERO_POWER,Totemic Slam,TGT,"<b>Hero Power</b>
Summon a Totem of your choice.",2,,,,,,,,{'REQ_NUM_MINION_SLOTS': 1},,,,,,,
CFM_621t29,NEUTRAL,SPELL,Mystic Wool,GANGS,Transform all minions into 1/1 Sheep.,10,,,,,,,,,,,,,,,
EX1_355e,PALADIN,ENCHANTMENT,Blessed Champion,EXPERT1,This minion's Attack has been doubled.,,,,,,,,,,,,,,,,
LOEA09_3d,NEUTRAL,HERO_POWER,Getting Hungry,LOE,"<b>Hero Power</b>
Summon a 5/1 Hungry Naga.",0,,,,,,['AI_MUST_PLAY'],,,,,,,,,
TB_Coopv3_105,NEUTRAL,MINION,Raid Healer,TB,"Whenever your hero is healed, also heal your teammate for that much.",4,0,7,,,,,,,,,,,,,
BRMA13_4,NEUTRAL,HERO_POWER,Wild Magic,BRM,"<b>Hero Power</b>
Put a random spell from your opponent's class into your hand.",1,,,,,,['AI_MUST_PLAY'],,,,,,,,,
